Order ID,Order Date,Ship Date,Country,Segment,Product,Sales,Profit,Discount,Quantity,Year,Month,Day
1534,2023-06-18,2023-06-20,Australia,Corporate,Laptop,616.19,-141.94,0.27,1,2023,6,18
1535,2023-06-19,2023-06-21,UK,Home Office,Printer,1189.57,1095.03,0.05,1,2023,6,19
1536,2023-06-20,2023-06-22,Australia,Home Office,Printer,2644.2,855.09,0.38,3,2023,6,20
1537,2023-06-21,2023-06-23,UK,Home Office,Laptop,3077.99,593.86,0.29,6,2023,6,21
1538,2023-06-22,2023-06-24,UK,Home Office,Tablet,1302.23,450.18,0.09,5,2023,6,22
1539,2023-06-23,2023-06-25,USA,Home Office,Printer,382.89,1344.87,0.09,2,2023,6,23
1540,2023-06-24,2023-06-26,Canada,Corporate,Phone,2016.06,-354.53,0.09,9,2023,6,24
1541,2023-06-25,2023-06-27,India,Corporate,Laptop,1247.6,61.2,0.03,4,2023,6,25
1542,2023-06-26,2023-06-28,USA,Corporate,Accessories,1175.81,199.88,0.29,4,2023,6,26
1543,2023-06-27,2023-06-29,USA,Corporate,Tablet,4803.33,1064.85,0.42,5,2023,6,27
1544,2023-06-28,2023-06-30,Canada,Home Office,Laptop,3119.87,1485.03,0.01,8,2023,6,28
1545,2023-06-29,2023-07-01,India,Home Office,Accessories,2828.7,-18.66,0.02,4,2023,6,29
1546,2023-06-30,2023-07-02,Australia,Home Office,Accessories,2137.3,1248.61,0.29,5,2023,6,30
1547,2023-07-01,2023-07-03,Australia,Consumer,Printer,2201.83,1161.25,0.41,4,2023,7,1
1548,2023-07-02,2023-07-04,USA,Corporate,Printer,2750.43,-50.69,0.16,6,2023,7,2
1549,2023-07-03,2023-07-05,India,Corporate,Printer,3512.51,298.67,0.17,3,2023,7,3
1550,2023-07-04,2023-07-06,USA,Home Office,Laptop,3540.52,319.35,0.3,8,2023,7,4
1551,2023-07-05,2023-07-07,UK,Corporate,Laptop,941.3,1456.44,0.14,6,2023,7,5
1552,2023-07-06,2023-07-08,USA,Corporate,Tablet,2550.55,-138.22,0.01,5,2023,7,6
1553,2023-07-07,2023-07-09,USA,Home Office,Printer,2118.59,1098.32,0.37,2,2023,7,7
1554,2023-07-08,2023-07-10,Australia,Consumer,Accessories,4365.58,168.39,0.31,7,2023,7,8
1555,2023-07-09,2023-07-11,Australia,Consumer,Phone,3193.95,961.74,0.29,2,2023,7,9
1556,2023-07-10,2023-07-12,Australia,Consumer,Tablet,2709.27,340.02,0.37,1,2023,7,10
1557,2023-07-11,2023-07-13,UK,Home Office,Laptop,665.43,656.72,0.34,7,2023,7,11
1558,2023-07-12,2023-07-14,Australia,Corporate,Tablet,3067.63,1165.22,0.1,5,2023,7,12
1559,2023-07-13,2023-07-15,India,Home Office,Tablet,674.3,1108.33,0.18,1,2023,7,13
1560,2023-07-14,2023-07-16,Canada,Home Office,Tablet,1752.31,1232.85,0.06,4,2023,7,14
1561,2023-07-15,2023-07-17,India,Corporate,Tablet,799.93,-380.77,0.06,4,2023,7,15
1562,2023-07-16,2023-07-18,India,Consumer,Phone,3491.16,884.1,0.34,7,2023,7,16
1563,2023-07-17,2023-07-19,Australia,Consumer,Printer,1110.64,-220.03,0.43,9,2023,7,17
1564,2023-07-18,2023-07-20,Canada,Home Office,Accessories,2020.11,331.64,0.48,2,2023,7,18
1565,2023-07-19,2023-07-21,Canada,Consumer,Tablet,4488.81,597.18,0.31,1,2023,7,19
1566,2023-07-20,2023-07-22,Canada,Home Office,Tablet,1101.15,305.48,0.09,2,2023,7,20
1567,2023-07-21,2023-07-23,UK,Home Office,Tablet,2588.24,539.22,0.05,7,2023,7,21
1568,2023-07-22,2023-07-24,Australia,Corporate,Printer,2154.43,1493.05,0.41,6,2023,7,22
1569,2023-07-23,2023-07-25,Canada,Corporate,Laptop,188.81,-229.57,0.29,4,2023,7,23
1570,2023-07-24,2023-07-26,UK,Corporate,Laptop,3984.51,850.91,0.31,1,2023,7,24
1571,2023-07-25,2023-07-27,USA,Home Office,Phone,438.32,292.0,0.39,1,2023,7,25
1572,2023-07-26,2023-07-28,USA,Corporate,Laptop,2423.85,-233.98,0.35,5,2023,7,26
1573,2023-07-27,2023-07-29,UK,Consumer,Tablet,2847.32,-182.53,0.42,1,2023,7,27
1574,2023-07-28,2023-07-30,UK,Consumer,Tablet,3179.29,1398.55,0.03,7,2023,7,28
1575,2023-07-29,2023-07-31,Australia,Home Office,Tablet,3474.29,1259.2,0.37,1,2023,7,29
1576,2023-07-30,2023-08-01,Australia,Home Office,Phone,1341.03,1314.08,0.43,1,2023,7,30
1577,2023-07-31,2023-08-02,USA,Corporate,Tablet,148.9,1483.07,0.14,2,2023,7,31
1578,2023-08-01,2023-08-03,Canada,Home Office,Laptop,3644.87,-83.37,0.32,3,2023,8,1
1579,2023-08-02,2023-08-04,USA,Home Office,Printer,2724.72,210.88,0.16,1,2023,8,2
1580,2023-08-03,2023-08-05,Canada,Consumer,Printer,4196.98,838.44,0.48,9,2023,8,3
1581,2023-08-04,2023-08-06,Canada,Consumer,Accessories,4124.8,467.61,0.02,8,2023,8,4
1582,2023-08-05,2023-08-07,Australia,Corporate,Laptop,4232.3,336.78,0.29,5,2023,8,5
1583,2023-08-06,2023-08-08,India,Home Office,Tablet,2476.96,215.62,0.08,2,2023,8,6
1584,2023-08-07,2023-08-09,India,Home Office,Printer,1734.78,687.56,0.36,5,2023,8,7
1585,2023-08-08,2023-08-10,UK,Consumer,Laptop,3978.64,651.19,0.09,6,2023,8,8
1586,2023-08-09,2023-08-11,Australia,Home Office,Printer,2311.34,-177.08,0.12,1,2023,8,9
1587,2023-08-10,2023-08-12,Canada,Consumer,Tablet,998.87,443.48,0.25,4,2023,8,10
1588,2023-08-11,2023-08-13,India,Corporate,Printer,4289.37,606.94,0.46,9,2023,8,11
1589,2023-08-12,2023-08-14,Canada,Consumer,Accessories,4424.54,640.57,0.11,2,2023,8,12
1590,2023-08-13,2023-08-15,India,Home Office,Accessories,2384.92,-79.79,0.07,5,2023,8,13
1591,2023-08-14,2023-08-16,India,Corporate,Printer,470.93,984.54,0.38,1,2023,8,14
1592,2023-08-15,2023-08-17,India,Consumer,Laptop,2000.35,-449.6,0.25,4,2023,8,15
1593,2023-08-16,2023-08-18,Australia,Consumer,Laptop,4037.33,209.66,0.46,4,2023,8,16
1594,2023-08-17,2023-08-19,USA,Corporate,Laptop,4518.69,1060.43,0.07,6,2023,8,17
1595,2023-08-18,2023-08-20,Canada,Corporate,Printer,1097.02,627.79,0.32,9,2023,8,18
1596,2023-08-19,2023-08-21,Australia,Consumer,Laptop,428.17,22.32,0.12,3,2023,8,19
1597,2023-08-20,2023-08-22,Australia,Home Office,Tablet,4399.02,889.91,0.08,9,2023,8,20
1598,2023-08-21,2023-08-23,Australia,Consumer,Accessories,2008.08,634.78,0.34,6,2023,8,21
1599,2023-08-22,2023-08-24,Australia,Corporate,Tablet,2754.63,1092.49,0.3,7,2023,8,22
1600,2023-08-23,2023-08-25,Australia,Consumer,Laptop,4843.52,970.05,0.38,2,2023,8,23
1601,2023-08-24,2023-08-26,UK,Corporate,Tablet,426.17,720.22,0.15,6,2023,8,24
1602,2023-08-25,2023-08-27,Canada,Corporate,Laptop,3276.76,476.36,0.22,6,2023,8,25
1603,2023-08-26,2023-08-28,Australia,Home Office,Printer,463.12,-233.64,0.2,2,2023,8,26
1604,2023-08-27,2023-08-29,Canada,Corporate,Tablet,1939.8,22.67,0.49,2,2023,8,27
1605,2023-08-28,2023-08-30,UK,Corporate,Printer,4038.69,338.2,0.15,2,2023,8,28
1606,2023-08-29,2023-08-31,UK,Home Office,Printer,2224.01,698.6,0.15,1,2023,8,29
1607,2023-08-30,2023-09-01,Canada,Corporate,Phone,4986.19,527.42,0.18,5,2023,8,30
1608,2023-08-31,2023-09-02,India,Home Office,Laptop,2839.39,76.37,0.28,8,2023,8,31
1609,2023-09-01,2023-09-03,USA,Home Office,Accessories,1673.69,-487.07,0.13,2,2023,9,1
1610,2023-09-02,2023-09-04,India,Corporate,Laptop,1178.55,492.48,0.46,5,2023,9,2
1611,2023-09-03,2023-09-05,India,Corporate,Accessories,1817.55,71.25,0.13,8,2023,9,3
1612,2023-09-04,2023-09-06,India,Consumer,Laptop,1925.41,969.22,0.45,5,2023,9,4
1613,2023-09-05,2023-09-07,Australia,Home Office,Printer,436.7,-452.11,0.05,2,2023,9,5
1614,2023-09-06,2023-09-08,UK,Consumer,Tablet,1910.91,669.66,0.33,3,2023,9,6
1615,2023-09-07,2023-09-09,India,Corporate,Tablet,2374.77,1382.95,0.45,6,2023,9,7
1616,2023-09-08,2023-09-10,UK,Consumer,Phone,3641.41,-151.18,0.08,5,2023,9,8
1617,2023-09-09,2023-09-11,Canada,Home Office,Accessories,3317.97,443.3,0.48,4,2023,9,9
1618,2023-09-10,2023-09-12,USA,Consumer,Accessories,3572.95,-317.16,0.23,4,2023,9,10
1619,2023-09-11,2023-09-13,Canada,Home Office,Accessories,140.98,751.36,0.47,5,2023,9,11
1620,2023-09-12,2023-09-14,Canada,Corporate,Printer,1166.57,601.06,0.34,2,2023,9,12
1621,2023-09-13,2023-09-15,Australia,Corporate,Accessories,3342.25,314.73,0.15,9,2023,9,13
1622,2023-09-14,2023-09-16,USA,Home Office,Tablet,2471.55,542.75,0.09,2,2023,9,14
1623,2023-09-15,2023-09-17,Canada,Corporate,Printer,126.04,1293.15,0.15,2,2023,9,15
1624,2023-09-16,2023-09-18,Canada,Corporate,Laptop,4042.02,-107.41,0.05,9,2023,9,16
1625,2023-09-17,2023-09-19,USA,Corporate,Accessories,3886.77,-454.87,0.07,3,2023,9,17
1626,2023-09-18,2023-09-20,USA,Corporate,Accessories,2787.25,1223.33,0.05,7,2023,9,18
1627,2023-09-19,2023-09-21,Canada,Home Office,Laptop,425.67,654.23,0.21,4,2023,9,19
1628,2023-09-20,2023-09-22,USA,Consumer,Accessories,3855.92,1281.32,0.4,6,2023,9,20
1629,2023-09-21,2023-09-23,Canada,Consumer,Laptop,2960.2,693.89,0.07,4,2023,9,21
1630,2023-09-22,2023-09-24,Canada,Corporate,Printer,3931.6,1120.32,0.07,7,2023,9,22
1631,2023-09-23,2023-09-25,Australia,Consumer,Tablet,3783.56,359.35,0.32,1,2023,9,23
1632,2023-09-24,2023-09-26,India,Consumer,Laptop,4034.71,999.72,0.1,3,2023,9,24
1633,2023-09-25,2023-09-27,Canada,Corporate,Phone,2638.24,1326.08,0.05,3,2023,9,25
1634,2023-09-26,2023-09-28,UK,Corporate,Laptop,787.59,644.25,0.08,1,2023,9,26
1635,2023-09-27,2023-09-29,India,Consumer,Accessories,3388.67,-138.43,0.46,6,2023,9,27
1636,2023-09-28,2023-09-30,India,Home Office,Printer,3140.32,37.6,0.41,9,2023,9,28
1637,2023-09-29,2023-10-01,India,Corporate,Printer,3737.04,-102.71,0.18,8,2023,9,29
1638,2023-09-30,2023-10-02,Australia,Home Office,Laptop,932.42,-6.29,0.33,7,2023,9,30
1639,2023-10-01,2023-10-03,Canada,Consumer,Tablet,1055.38,112.83,0.27,8,2023,10,1
1640,2023-10-02,2023-10-04,Australia,Corporate,Phone,4463.01,610.27,0.34,6,2023,10,2
1641,2023-10-03,2023-10-05,Canada,Home Office,Printer,3774.89,675.98,0.34,9,2023,10,3
1642,2023-10-04,2023-10-06,Australia,Corporate,Accessories,4550.32,353.0,0.31,3,2023,10,4
1643,2023-10-05,2023-10-07,Australia,Consumer,Accessories,3817.71,730.84,0.13,9,2023,10,5
1644,2023-10-06,2023-10-08,UK,Home Office,Tablet,3026.06,-336.85,0.02,4,2023,10,6
1645,2023-10-07,2023-10-09,Australia,Consumer,Printer,3305.25,-324.42,0.23,7,2023,10,7
1646,2023-10-08,2023-10-10,USA,Consumer,Laptop,4456.73,-156.34,0.45,9,2023,10,8
1647,2023-10-09,2023-10-11,UK,Corporate,Accessories,2936.15,536.15,0.28,2,2023,10,9
1648,2023-10-10,2023-10-12,Australia,Home Office,Tablet,3198.72,-72.01,0.42,2,2023,10,10
1649,2023-10-11,2023-10-13,India,Consumer,Printer,866.74,66.57,0.5,9,2023,10,11
1650,2023-10-12,2023-10-14,USA,Consumer,Printer,2422.21,300.63,0.08,3,2023,10,12
1651,2023-10-13,2023-10-15,USA,Home Office,Printer,3610.35,1123.73,0.35,9,2023,10,13
1652,2023-10-14,2023-10-16,USA,Consumer,Printer,1427.62,-472.28,0.34,5,2023,10,14
1653,2023-10-15,2023-10-17,UK,Consumer,Printer,1091.05,798.76,0.49,6,2023,10,15
1654,2023-10-16,2023-10-18,Australia,Home Office,Accessories,1637.75,837.75,0.49,2,2023,10,16
1655,2023-10-17,2023-10-19,Australia,Home Office,Tablet,1283.35,1097.31,0.34,8,2023,10,17
1656,2023-10-18,2023-10-20,India,Home Office,Printer,1153.07,1365.51,0.12,9,2023,10,18
1657,2023-10-19,2023-10-21,India,Home Office,Phone,2181.77,-459.72,0.4,2,2023,10,19
1658,2023-10-20,2023-10-22,USA,Corporate,Phone,4548.41,-192.43,0.05,6,2023,10,20
1659,2023-10-21,2023-10-23,India,Home Office,Tablet,2584.59,1272.34,0.39,6,2023,10,21
1660,2023-10-22,2023-10-24,UK,Corporate,Laptop,1020.81,417.04,0.46,8,2023,10,22
1661,2023-10-23,2023-10-25,Australia,Corporate,Laptop,477.16,629.18,0.19,5,2023,10,23
1662,2023-10-24,2023-10-26,USA,Corporate,Laptop,3511.17,826.05,0.32,9,2023,10,24
1663,2023-10-25,2023-10-27,India,Consumer,Phone,1975.71,858.13,0.22,1,2023,10,25
1664,2023-10-26,2023-10-28,UK,Corporate,Laptop,4126.97,1363.48,0.22,9,2023,10,26
1665,2023-10-27,2023-10-29,UK,Corporate,Accessories,3331.6,1493.9,0.16,7,2023,10,27
1666,2023-10-28,2023-10-30,India,Consumer,Printer,4001.58,940.31,0.38,4,2023,10,28
1667,2023-10-29,2023-10-31,Australia,Consumer,Phone,1432.54,74.44,0.47,3,2023,10,29
1668,2023-10-30,2023-11-01,India,Consumer,Tablet,3492.56,1259.5,0.47,6,2023,10,30
1669,2023-10-31,2023-11-02,USA,Home Office,Tablet,1393.9,-401.56,0.09,1,2023,10,31
1670,2023-11-01,2023-11-03,India,Consumer,Printer,4701.44,-37.84,0.44,3,2023,11,1
1671,2023-11-02,2023-11-04,UK,Consumer,Phone,3218.23,1294.77,0.37,2,2023,11,2
1672,2023-11-03,2023-11-05,India,Corporate,Laptop,1690.11,12.38,0.13,9,2023,11,3
1673,2023-11-04,2023-11-06,Australia,Consumer,Laptop,1420.61,-58.7,0.03,3,2023,11,4
1674,2023-11-05,2023-11-07,Canada,Home Office,Accessories,1035.54,-223.75,0.13,2,2023,11,5
1675,2023-11-06,2023-11-08,India,Consumer,Accessories,3503.74,1218.22,0.46,4,2023,11,6
1676,2023-11-07,2023-11-09,Australia,Home Office,Laptop,1171.71,500.12,0.32,2,2023,11,7
1677,2023-11-08,2023-11-10,Australia,Consumer,Tablet,3016.99,849.79,0.36,1,2023,11,8
1678,2023-11-09,2023-11-11,UK,Consumer,Tablet,1396.71,-21.87,0.13,6,2023,11,9
1679,2023-11-10,2023-11-12,Australia,Consumer,Accessories,3343.65,1016.08,0.36,8,2023,11,10
1680,2023-11-11,2023-11-13,Australia,Consumer,Printer,4093.2,1020.01,0.01,2,2023,11,11
1681,2023-11-12,2023-11-14,Australia,Home Office,Laptop,3912.32,125.2,0.19,9,2023,11,12
1682,2023-11-13,2023-11-15,Australia,Home Office,Accessories,3828.17,321.37,0.31,3,2023,11,13
1683,2023-11-14,2023-11-16,USA,Corporate,Accessories,1019.84,-80.62,0.07,8,2023,11,14
1684,2023-11-15,2023-11-17,USA,Home Office,Laptop,533.09,1453.12,0.41,8,2023,11,15
1685,2023-11-16,2023-11-18,UK,Consumer,Laptop,3524.85,791.21,0.12,3,2023,11,16
1686,2023-11-17,2023-11-19,India,Corporate,Tablet,1904.9,1369.09,0.33,3,2023,11,17
1687,2023-11-18,2023-11-20,Australia,Corporate,Printer,2218.5,106.77,0.2,6,2023,11,18
1688,2023-11-19,2023-11-21,India,Corporate,Printer,252.63,1063.78,0.3,1,2023,11,19
1689,2023-11-20,2023-11-22,India,Consumer,Laptop,1371.92,1031.72,0.05,4,2023,11,20
1690,2023-11-21,2023-11-23,UK,Home Office,Phone,265.01,883.31,0.01,1,2023,11,21
1691,2023-11-22,2023-11-24,Australia,Consumer,Accessories,4408.01,1431.28,0.45,3,2023,11,22
1692,2023-11-23,2023-11-25,Australia,Corporate,Accessories,1292.64,287.11,0.13,9,2023,11,23
1693,2023-11-24,2023-11-26,Canada,Consumer,Laptop,2830.95,-238.57,0.41,5,2023,11,24
1694,2023-11-25,2023-11-27,India,Consumer,Phone,291.0,843.42,0.5,5,2023,11,25
1695,2023-11-26,2023-11-28,India,Home Office,Tablet,3367.55,958.62,0.11,4,2023,11,26
1696,2023-11-27,2023-11-29,USA,Home Office,Laptop,1682.83,650.12,0.13,3,2023,11,27
1697,2023-11-28,2023-11-30,Canada,Corporate,Laptop,4499.8,-86.36,0.33,5,2023,11,28
1698,2023-11-29,2023-12-01,USA,Consumer,Accessories,4451.78,508.91,0.48,4,2023,11,29
1699,2023-11-30,2023-12-02,USA,Consumer,Laptop,1693.92,124.38,0.46,8,2023,11,30
1700,2023-12-01,2023-12-03,USA,Home Office,Laptop,4514.71,354.93,0.25,4,2023,12,1
1701,2023-12-02,2023-12-04,UK,Consumer,Laptop,4981.17,790.44,0.4,8,2023,12,2
1702,2023-12-03,2023-12-05,UK,Consumer,Accessories,4144.54,990.43,0.07,6,2023,12,3
1703,2023-12-04,2023-12-06,USA,Consumer,Tablet,4239.87,-35.55,0.49,5,2023,12,4
1704,2023-12-05,2023-12-07,Canada,Home Office,Tablet,1320.14,310.65,0.48,4,2023,12,5
1705,2023-12-06,2023-12-08,India,Corporate,Laptop,2925.84,38.32,0.08,4,2023,12,6
1706,2023-12-07,2023-12-09,Canada,Corporate,Accessories,429.55,-102.74,0.15,4,2023,12,7
1707,2023-12-08,2023-12-10,Australia,Consumer,Tablet,565.1,1066.77,0.05,9,2023,12,8
1708,2023-12-09,2023-12-11,UK,Corporate,Tablet,4994.57,1318.51,0.14,4,2023,12,9
1709,2023-12-10,2023-12-12,India,Home Office,Tablet,1700.53,240.46,0.41,9,2023,12,10
1710,2023-12-11,2023-12-13,India,Home Office,Accessories,3766.1,1002.56,0.19,6,2023,12,11
1711,2023-12-12,2023-12-14,Australia,Corporate,Accessories,4052.66,1293.99,0.04,7,2023,12,12
1712,2023-12-13,2023-12-15,Australia,Corporate,Laptop,4304.31,1192.25,0.17,3,2023,12,13
1713,2023-12-14,2023-12-16,USA,Consumer,Printer,4988.38,-134.37,0.49,8,2023,12,14
1714,2023-12-15,2023-12-17,UK,Corporate,Tablet,1283.33,1412.58,0.31,3,2023,12,15
1715,2023-12-16,2023-12-18,UK,Consumer,Printer,297.72,253.35,0.21,1,2023,12,16
1716,2023-12-17,2023-12-19,Canada,Consumer,Accessories,2114.84,178.48,0.08,5,2023,12,17
1717,2023-12-18,2023-12-20,USA,Home Office,Accessories,737.4,-375.14,0.49,2,2023,12,18
1718,2023-12-19,2023-12-21,USA,Home Office,Accessories,209.89,472.35,0.41,6,2023,12,19
1719,2023-12-20,2023-12-22,USA,Home Office,Printer,1866.09,-281.97,0.14,9,2023,12,20
1720,2023-12-21,2023-12-23,USA,Home Office,Accessories,3940.32,-2.92,0.04,1,2023,12,21
1721,2023-12-22,2023-12-24,UK,Corporate,Laptop,2874.29,133.89,0.03,4,2023,12,22
1722,2023-12-23,2023-12-25,UK,Home Office,Accessories,1632.61,1117.65,0.06,1,2023,12,23
1723,2023-12-24,2023-12-26,USA,Corporate,Phone,3306.28,1250.98,0.29,1,2023,12,24
1724,2023-12-25,2023-12-27,Canada,Home Office,Printer,1236.89,104.93,0.46,8,2023,12,25
1725,2023-12-26,2023-12-28,India,Corporate,Phone,170.47,1217.4,0.25,2,2023,12,26
1726,2023-12-27,2023-12-29,India,Consumer,Accessories,3845.33,1214.46,0.42,1,2023,12,27
1727,2023-12-28,2023-12-30,Canada,Corporate,Laptop,3156.34,1029.3,0.22,8,2023,12,28
1728,2023-12-29,2023-12-31,USA,Corporate,Tablet,3835.28,-206.61,0.35,4,2023,12,29
1729,2023-12-30,2024-01-01,UK,Home Office,Accessories,290.8,880.65,0.37,3,2023,12,30
1730,2023-12-31,2024-01-02,India,Corporate,Laptop,4201.89,1390.05,0.09,4,2023,12,31
1731,2024-01-01,2024-01-03,Australia,Consumer,Printer,3135.68,865.08,0.18,5,2024,1,1
1732,2024-01-02,2024-01-04,Australia,Consumer,Phone,2860.64,163.23,0.32,1,2024,1,2
1733,2024-01-03,2024-01-05,Canada,Home Office,Phone,3160.61,501.16,0.04,1,2024,1,3
1734,2024-01-04,2024-01-06,USA,Consumer,Phone,4335.72,791.45,0.18,3,2024,1,4
1735,2024-01-05,2024-01-07,India,Corporate,Printer,2975.99,521.14,0.27,6,2024,1,5
1736,2024-01-06,2024-01-08,USA,Consumer,Laptop,2946.66,-260.09,0.5,1,2024,1,6
1737,2024-01-07,2024-01-09,India,Home Office,Printer,4954.33,124.13,0.24,2,2024,1,7
1738,2024-01-08,2024-01-10,Canada,Corporate,Phone,3807.98,1104.79,0.41,7,2024,1,8
1739,2024-01-09,2024-01-11,Canada,Home Office,Accessories,2267.24,1222.84,0.22,1,2024,1,9
1740,2024-01-10,2024-01-12,Australia,Corporate,Tablet,3566.25,-225.4,0.4,7,2024,1,10
1741,2024-01-11,2024-01-13,USA,Consumer,Printer,2007.23,1404.77,0.3,4,2024,1,11
1742,2024-01-12,2024-01-14,Australia,Home Office,Printer,1221.49,157.65,0.44,6,2024,1,12
1743,2024-01-13,2024-01-15,USA,Home Office,Laptop,3024.57,824.63,0.21,8,2024,1,13
1744,2024-01-14,2024-01-16,Australia,Corporate,Laptop,4648.09,1003.65,0.3,9,2024,1,14
1745,2024-01-15,2024-01-17,UK,Home Office,Printer,4652.78,1123.89,0.32,6,2024,1,15
1746,2024-01-16,2024-01-18,UK,Corporate,Phone,1775.34,1391.5,0.21,9,2024,1,16
1747,2024-01-17,2024-01-19,UK,Corporate,Tablet,2685.62,125.84,0.07,4,2024,1,17
1748,2024-01-18,2024-01-20,UK,Corporate,Laptop,1137.02,1217.01,0.05,6,2024,1,18
1749,2024-01-19,2024-01-21,India,Corporate,Phone,4978.59,-236.63,0.01,8,2024,1,19
1750,2024-01-20,2024-01-22,UK,Consumer,Accessories,4907.48,910.08,0.44,9,2024,1,20
1751,2024-01-21,2024-01-23,Canada,Corporate,Laptop,3282.59,983.96,0.12,3,2024,1,21
1752,2024-01-22,2024-01-24,Canada,Home Office,Phone,4041.63,855.45,0.11,2,2024,1,22
1753,2024-01-23,2024-01-25,India,Consumer,Phone,3603.99,4.63,0.37,6,2024,1,23
1754,2024-01-24,2024-01-26,UK,Home Office,Tablet,3006.48,1246.09,0.16,4,2024,1,24
1755,2024-01-25,2024-01-27,UK,Consumer,Tablet,361.41,-162.28,0.25,1,2024,1,25
1756,2024-01-26,2024-01-28,UK,Corporate,Accessories,2328.35,-392.73,0.08,8,2024,1,26
1757,2024-01-27,2024-01-29,Australia,Consumer,Phone,3406.45,934.93,0.48,9,2024,1,27
1758,2024-01-28,2024-01-30,USA,Consumer,Phone,3419.9,450.95,0.43,9,2024,1,28
1759,2024-01-29,2024-01-31,Australia,Home Office,Tablet,1928.3,1198.2,0.43,2,2024,1,29
1760,2024-01-30,2024-02-01,USA,Home Office,Laptop,4714.29,266.79,0.2,9,2024,1,30
1761,2024-01-31,2024-02-02,UK,Corporate,Laptop,920.05,-163.44,0.38,7,2024,1,31
1762,2024-02-01,2024-02-03,UK,Consumer,Printer,2551.76,1172.88,0.07,5,2024,2,1
1763,2024-02-02,2024-02-04,Australia,Consumer,Tablet,3485.33,597.82,0.0,7,2024,2,2
1764,2024-02-03,2024-02-05,Australia,Consumer,Printer,3515.97,-121.61,0.01,9,2024,2,3
1765,2024-02-04,2024-02-06,USA,Corporate,Tablet,3278.33,940.77,0.29,8,2024,2,4
1766,2024-02-05,2024-02-07,Canada,Corporate,Accessories,1448.91,522.23,0.23,6,2024,2,5
1767,2024-02-06,2024-02-08,USA,Corporate,Phone,865.41,708.63,0.26,4,2024,2,6
1768,2024-02-07,2024-02-09,Australia,Corporate,Accessories,3216.11,421.8,0.0,1,2024,2,7
1769,2024-02-08,2024-02-10,Australia,Corporate,Tablet,3036.58,1157.42,0.21,6,2024,2,8
1770,2024-02-09,2024-02-11,India,Home Office,Phone,978.84,1159.13,0.36,3,2024,2,9
1771,2024-02-10,2024-02-12,Australia,Consumer,Laptop,3555.18,918.78,0.22,6,2024,2,10
1772,2024-02-11,2024-02-13,India,Consumer,Laptop,2330.34,-289.2,0.37,6,2024,2,11
1773,2024-02-12,2024-02-14,Canada,Consumer,Printer,3372.03,1177.71,0.12,4,2024,2,12
1774,2024-02-13,2024-02-15,USA,Consumer,Tablet,4203.1,842.03,0.41,2,2024,2,13
1775,2024-02-14,2024-02-16,USA,Consumer,Tablet,931.67,894.05,0.29,9,2024,2,14
1776,2024-02-15,2024-02-17,India,Consumer,Laptop,193.81,225.97,0.11,2,2024,2,15
1777,2024-02-16,2024-02-18,USA,Consumer,Accessories,3917.6,1258.56,0.12,3,2024,2,16
1778,2024-02-17,2024-02-19,Australia,Consumer,Phone,3087.52,950.74,0.31,1,2024,2,17
1779,2024-02-18,2024-02-20,UK,Home Office,Accessories,3528.23,-274.82,0.41,7,2024,2,18
1780,2024-02-19,2024-02-21,India,Consumer,Accessories,4206.96,315.56,0.21,1,2024,2,19
1781,2024-02-20,2024-02-22,USA,Home Office,Laptop,4033.77,1272.76,0.13,9,2024,2,20
1782,2024-02-21,2024-02-23,India,Corporate,Laptop,4808.51,-405.61,0.43,1,2024,2,21
1783,2024-02-22,2024-02-24,India,Consumer,Laptop,2726.08,1422.83,0.33,5,2024,2,22
1784,2024-02-23,2024-02-25,UK,Corporate,Printer,2493.63,858.33,0.22,7,2024,2,23
1785,2024-02-24,2024-02-26,Australia,Corporate,Accessories,2069.25,762.75,0.24,3,2024,2,24
1786,2024-02-25,2024-02-27,India,Corporate,Tablet,853.09,41.12,0.1,9,2024,2,25
1787,2024-02-26,2024-02-28,USA,Home Office,Phone,2905.78,-2.42,0.31,8,2024,2,26
1788,2024-02-27,2024-02-29,Canada,Corporate,Printer,1457.36,1384.12,0.18,3,2024,2,27
1789,2024-02-28,2024-03-01,India,Corporate,Tablet,4614.41,96.54,0.5,5,2024,2,28
1790,2024-02-29,2024-03-02,India,Corporate,Accessories,2957.63,1051.01,0.24,7,2024,2,29
1791,2024-03-01,2024-03-03,UK,Consumer,Laptop,3004.92,286.24,0.24,4,2024,3,1
1792,2024-03-02,2024-03-04,Australia,Consumer,Accessories,1839.13,-221.49,0.28,5,2024,3,2
1793,2024-03-03,2024-03-05,Canada,Home Office,Phone,354.75,-478.57,0.46,3,2024,3,3
1794,2024-03-04,2024-03-06,USA,Home Office,Printer,255.54,588.51,0.4,9,2024,3,4
1795,2024-03-05,2024-03-07,Canada,Consumer,Printer,2174.34,1451.56,0.23,9,2024,3,5
1796,2024-03-06,2024-03-08,USA,Home Office,Phone,514.37,238.27,0.36,7,2024,3,6
1797,2024-03-07,2024-03-09,Australia,Consumer,Tablet,3073.55,214.38,0.29,2,2024,3,7
1798,2024-03-08,2024-03-10,USA,Corporate,Tablet,4416.77,188.18,0.25,7,2024,3,8
1799,2024-03-09,2024-03-11,UK,Corporate,Printer,4426.28,541.09,0.1,7,2024,3,9
1800,2024-03-10,2024-03-12,UK,Home Office,Printer,3329.32,381.33,0.23,5,2024,3,10
